"name","link","category_link"
"Epiphone® Les Paul® Custom PRO Electric Guitar (Alpine White)","/prod/ENCTAWGH1/Epiphone®-Les-Paul®-Custom-PRO-Electric-Guitar-(Alpine-White).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone® Les Paul® Standard Left Handed Electric Guitar (Ebony)","/prod/ENSLEBCH1/Epiphone®-Les-Paul®-Standard-Left-Handed-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone Blueshawk Deluxe (Wine Red)","/prod/EDBCWRNH3/Epiphone-Blueshawk-Deluxe-(Wine-Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone Blueshawk Deluxe (Midnight Saphire)","/prod/EDBCMSNH3/Epiphone-Blueshawk-Deluxe-(Midnight-Saphire).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone  Blueshawk Deluxe (Transparent Black)","/prod/EDBCTBNH3/Epiphone--Blueshawk-Deluxe-(Transparent-Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone Pro-1 Classic Nylon 3/4 Size Nylon String Guitar","/prod/EAC3ANCH1/Epiphone-Pro-1-Classic-Nylon-3_4-Size-Nylon-String-Guitar.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Epiphone Sheraton II Pro Archtop Semi Hollow Body Electric Guitar (Ebony)","/prod/ETSPEBGH1/Epiphone-Sheraton-II-Pro-Archtop-Semi-Hollow-Body-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Orange MD20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MD20BUNDLE/Orange-MD20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Orange MT20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MT20BUNDLE/Orange-MT20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Kramer KPBSBKCT1 Baretta Special Electric Guitar (Black)","/prod/KPBSBKCT1/Kramer-KPBSBKCT1-Baretta-Special-Electric-Guitar-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Tourcraft Acoustic/Electric Guitar Stand","/prod/DG011/Tourcraft-Acoustic_Electric-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Taylor Etched 20oz Pub Glass","/prod/70010/Taylor-Etched-20oz-Pub-Glass.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Tourcraft Gooseneck Basic Guitar Stand","/prod/DG016/Tourcraft-Gooseneck-Basic-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Orange Crush 12 6"" 12w Combo Practice Guitar Amplifer","/prod/CRUSH12/Orange-Crush-12-6-12w-Combo-Practice-Guitar-Amplifer.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Gibson 700L Brite Wires 10-46 Electric Guitar Strings 5 Pack","/prod/SVP-700L/Gibson-700L-Brite-Wires-10-46-Electric-Guitar-Strings-5-Pack.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Aroma AT-355 Chromatic Clip On Tuner","/prod/AT-355/Aroma-AT-355-Chromatic-Clip-On-Tuner.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"Tourcraft 6-inch Coloured Patch Cable (Single)","/prod/BC334/Tourcraft-6-inch-Coloured-Patch-Cable-(Single).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=ddbd4a08-e866-4dc9-aa8d-1085ebe25f59"
"G7th Nashville 6-String Guitar Capo","/prod/G7N6/G7th-Nashville-6-String-Guitar-Capo.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Clear Bucket Guitar Care Kit","/prod/G-CAREKIT1/Gibson-Clear-Bucket-Guitar-Care-Kit.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Elixir Nanoweb 10-46 Light Electric Guitar Strings (3pk)","/prod/EL16542/Elixir-Nanoweb-10-46-Light-Electric-Guitar-Strings-(3pk).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Line 6 Pocket POD Guitar Multi-Effects Processor","/prod/POCKETPOD/Line-6-Pocket-POD-Guitar-Multi-Effects-Processor.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Tribute T Electric Guitar (Faded Honey Burst)","/prod/LPTR17FHNH1/Gibson-Les-Paul-Tribute-T-Electric-Guitar-(Faded-Honey-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Faded T Electric Guitar (Worn Cherry)","/prod/SGF17WCNH1/Gibson-SG-Faded-T-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Faded T Electric Guitar (Worn Brown)","/prod/LPF17WBNH1/Gibson-Les-Paul-Faded-T-Electric-Guitar-(Worn-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Faded T Electric Guitar (Worn Cherry)","/prod/LPF17WCNH1/Gibson-Les-Paul-Faded-T-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Faded HP Electric Guitar (Worn Cherry)","/prod/HSGF17WCCH1/Gibson-SG-Faded-HP-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Standard T Electric Guitar (Bourbon Burst)","/prod/LPS17B8CH1/Gibson-Les-Paul-Standard-T-Electric-Guitar-(Bourbon-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Standard HP Electric Guitar (Heritage Cherry Sunburst)","/prod/HLPS17HSCH1/Gibson-Les-Paul-Standard-HP-Electric-Guitar-(Heritage-Cherry-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Standard HP Electric Guitar (Heritage Cherry)","/prod/HSGS17HCCH1/Gibson-SG-Standard-HP-Electric-Guitar-(Heritage-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Faded HP Electric Guitar (Worn Cherry)","/prod/HLPF17WCCH1/Gibson-Les-Paul-Faded-HP-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Standard T Electric Guitar (Ebony)","/prod/SGS17EBCH1/Gibson-SG-Standard-T-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Standard T Electric Guitar (Heritage Cherry)","/prod/SGS17HCCH1/Gibson-SG-Standard-T-Electric-Guitar-(Heritage-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Firebird Studio T Electric Guitar (Pelham Blue)","/prod/DSFS17PBCH1/Gibson-Firebird-Studio-T-Electric-Guitar-(Pelham-Blue).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Firebird Studio T Electric Guitar (Vintage Sunburst)","/prod/DSFS17VSCH1/Gibson-Firebird-Studio-T-Electric-Guitar-(Vintage-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Special T Electric Guitar (Satin Vintage Sunburst)","/prod/SGSP17SVNH1/Gibson-SG-Special-T-Electric-Guitar-(Satin-Vintage-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Les Paul Tribute T Electric Guitar (Satin Gold Top)","/prod/LPTR17SGNH1/Gibson-Les-Paul-Tribute-T-Electric-Guitar-(Satin-Gold-Top).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson SG Faded T Electric Guitar (Worn Brown)","/prod/SGF17WBNH1/Gibson-SG-Faded-T-Electric-Guitar-(Worn-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=7996c0d7-9258-4aca-b755-1ae89a1dd984"
"Gibson Explorer T in Heritage Cherry Chrome","/prod/DSX17HCCH1/Gibson-Explorer-T-in-Heritage-Cherry-Chrome.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone® Les Paul® Custom PRO Left Handed Electric Guitar (Ebony)","/prod/ENCTLEBGH1/Epiphone®-Les-Paul®-Custom-PRO-Left-Handed-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone® Les Paul® Custom PRO Electric Guitar (Ebony)","/prod/ENCTEBGH1/Epiphone®-Les-Paul®-Custom-PRO-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone® Les Paul® Custom PRO Electric Guitar (Alpine White)","/prod/ENCTAWGH1/Epiphone®-Les-Paul®-Custom-PRO-Electric-Guitar-(Alpine-White).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone® Les Paul® Standard Left Handed Electric Guitar (Ebony)","/prod/ENSLEBCH1/Epiphone®-Les-Paul®-Standard-Left-Handed-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone Blueshawk Deluxe (Wine Red)","/prod/EDBCWRNH3/Epiphone-Blueshawk-Deluxe-(Wine-Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone Blueshawk Deluxe (Midnight Saphire)","/prod/EDBCMSNH3/Epiphone-Blueshawk-Deluxe-(Midnight-Saphire).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone  Blueshawk Deluxe (Transparent Black)","/prod/EDBCTBNH3/Epiphone--Blueshawk-Deluxe-(Transparent-Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone Pro-1 Classic Nylon 3/4 Size Nylon String Guitar","/prod/EAC3ANCH1/Epiphone-Pro-1-Classic-Nylon-3_4-Size-Nylon-String-Guitar.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Epiphone Sheraton II Pro Archtop Semi Hollow Body Electric Guitar (Ebony)","/prod/ETSPEBGH1/Epiphone-Sheraton-II-Pro-Archtop-Semi-Hollow-Body-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Orange MD20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MD20BUNDLE/Orange-MD20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Orange MT20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MT20BUNDLE/Orange-MT20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Kramer KPBSBKCT1 Baretta Special Electric Guitar (Black)","/prod/KPBSBKCT1/Kramer-KPBSBKCT1-Baretta-Special-Electric-Guitar-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Tourcraft Acoustic/Electric Guitar Stand","/prod/DG011/Tourcraft-Acoustic_Electric-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Taylor Etched 20oz Pub Glass","/prod/70010/Taylor-Etched-20oz-Pub-Glass.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Tourcraft Gooseneck Basic Guitar Stand","/prod/DG016/Tourcraft-Gooseneck-Basic-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Orange Crush 12 6"" 12w Combo Practice Guitar Amplifer","/prod/CRUSH12/Orange-Crush-12-6-12w-Combo-Practice-Guitar-Amplifer.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Gibson 700L Brite Wires 10-46 Electric Guitar Strings 5 Pack","/prod/SVP-700L/Gibson-700L-Brite-Wires-10-46-Electric-Guitar-Strings-5-Pack.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Aroma AT-355 Chromatic Clip On Tuner","/prod/AT-355/Aroma-AT-355-Chromatic-Clip-On-Tuner.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"Tourcraft 6-inch Coloured Patch Cable (Single)","/prod/BC334/Tourcraft-6-inch-Coloured-Patch-Cable-(Single).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=16bfd0f0-2369-4335-905c-d9e363ace984"
"G7th Nashville 6-String Guitar Capo","/prod/G7N6/G7th-Nashville-6-String-Guitar-Capo.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Clear Bucket Guitar Care Kit","/prod/G-CAREKIT1/Gibson-Clear-Bucket-Guitar-Care-Kit.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Elixir Nanoweb 10-46 Light Electric Guitar Strings (3pk)","/prod/EL16542/Elixir-Nanoweb-10-46-Light-Electric-Guitar-Strings-(3pk).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Line 6 Pocket POD Guitar Multi-Effects Processor","/prod/POCKETPOD/Line-6-Pocket-POD-Guitar-Multi-Effects-Processor.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Tribute T Electric Guitar (Faded Honey Burst)","/prod/LPTR17FHNH1/Gibson-Les-Paul-Tribute-T-Electric-Guitar-(Faded-Honey-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Faded T Electric Guitar (Worn Cherry)","/prod/SGF17WCNH1/Gibson-SG-Faded-T-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Faded T Electric Guitar (Worn Brown)","/prod/LPF17WBNH1/Gibson-Les-Paul-Faded-T-Electric-Guitar-(Worn-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Faded T Electric Guitar (Worn Cherry)","/prod/LPF17WCNH1/Gibson-Les-Paul-Faded-T-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Faded HP Electric Guitar (Worn Cherry)","/prod/HSGF17WCCH1/Gibson-SG-Faded-HP-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Standard T Electric Guitar (Bourbon Burst)","/prod/LPS17B8CH1/Gibson-Les-Paul-Standard-T-Electric-Guitar-(Bourbon-Burst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Standard HP Electric Guitar (Heritage Cherry Sunburst)","/prod/HLPS17HSCH1/Gibson-Les-Paul-Standard-HP-Electric-Guitar-(Heritage-Cherry-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Standard HP Electric Guitar (Heritage Cherry)","/prod/HSGS17HCCH1/Gibson-SG-Standard-HP-Electric-Guitar-(Heritage-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Faded HP Electric Guitar (Worn Cherry)","/prod/HLPF17WCCH1/Gibson-Les-Paul-Faded-HP-Electric-Guitar-(Worn-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Standard T Electric Guitar (Ebony)","/prod/SGS17EBCH1/Gibson-SG-Standard-T-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Standard T Electric Guitar (Heritage Cherry)","/prod/SGS17HCCH1/Gibson-SG-Standard-T-Electric-Guitar-(Heritage-Cherry).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Firebird Studio T Electric Guitar (Pelham Blue)","/prod/DSFS17PBCH1/Gibson-Firebird-Studio-T-Electric-Guitar-(Pelham-Blue).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Firebird Studio T Electric Guitar (Vintage Sunburst)","/prod/DSFS17VSCH1/Gibson-Firebird-Studio-T-Electric-Guitar-(Vintage-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Special T Electric Guitar (Satin Vintage Sunburst)","/prod/SGSP17SVNH1/Gibson-SG-Special-T-Electric-Guitar-(Satin-Vintage-Sunburst).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Les Paul Tribute T Electric Guitar (Satin Gold Top)","/prod/LPTR17SGNH1/Gibson-Les-Paul-Tribute-T-Electric-Guitar-(Satin-Gold-Top).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson SG Faded T Electric Guitar (Worn Brown)","/prod/SGF17WBNH1/Gibson-SG-Faded-T-Electric-Guitar-(Worn-Brown).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=b8710e2d-3712-4c33-ad95-f57258abe685"
"Gibson Explorer T in Heritage Cherry Chrome","/prod/DSX17HCCH1/Gibson-Explorer-T-in-Heritage-Cherry-Chrome.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone® Les Paul® Custom PRO Left Handed Electric Guitar (Ebony)","/prod/ENCTLEBGH1/Epiphone®-Les-Paul®-Custom-PRO-Left-Handed-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone® Les Paul® Custom PRO Electric Guitar (Ebony)","/prod/ENCTEBGH1/Epiphone®-Les-Paul®-Custom-PRO-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone® Les Paul® Custom PRO Electric Guitar (Alpine White)","/prod/ENCTAWGH1/Epiphone®-Les-Paul®-Custom-PRO-Electric-Guitar-(Alpine-White).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone® Les Paul® Standard Left Handed Electric Guitar (Ebony)","/prod/ENSLEBCH1/Epiphone®-Les-Paul®-Standard-Left-Handed-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone Blueshawk Deluxe (Wine Red)","/prod/EDBCWRNH3/Epiphone-Blueshawk-Deluxe-(Wine-Red).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone Blueshawk Deluxe (Midnight Saphire)","/prod/EDBCMSNH3/Epiphone-Blueshawk-Deluxe-(Midnight-Saphire).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone  Blueshawk Deluxe (Transparent Black)","/prod/EDBCTBNH3/Epiphone--Blueshawk-Deluxe-(Transparent-Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone Pro-1 Classic Nylon 3/4 Size Nylon String Guitar","/prod/EAC3ANCH1/Epiphone-Pro-1-Classic-Nylon-3_4-Size-Nylon-String-Guitar.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Epiphone Sheraton II Pro Archtop Semi Hollow Body Electric Guitar (Ebony)","/prod/ETSPEBGH1/Epiphone-Sheraton-II-Pro-Archtop-Semi-Hollow-Body-Electric-Guitar-(Ebony).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Orange MD20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MD20BUNDLE/Orange-MD20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Orange MT20 Guitar Head & Orange PPC108 1 x 8"" Cabinet Bundle","/prod/MT20BUNDLE/Orange-MT20-Guitar-Head--and--Orange-PPC108-1-x-8-Cabinet-Bundle.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Kramer KPBSBKCT1 Baretta Special Electric Guitar (Black)","/prod/KPBSBKCT1/Kramer-KPBSBKCT1-Baretta-Special-Electric-Guitar-(Black).aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Tourcraft Acoustic/Electric Guitar Stand","/prod/DG011/Tourcraft-Acoustic_Electric-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Taylor Etched 20oz Pub Glass","/prod/70010/Taylor-Etched-20oz-Pub-Glass.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Tourcraft Gooseneck Basic Guitar Stand","/prod/DG016/Tourcraft-Gooseneck-Basic-Guitar-Stand.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
"Orange Crush 12 6"" 12w Combo Practice Guitar Amplifer","/prod/CRUSH12/Orange-Crush-12-6-12w-Combo-Practice-Guitar-Amplifer.aspx","http://www.allansbillyhyde.com.au/prodcat/Guitars.aspx?RadUrid=acda75fe-2a9d-45c0-a19c-999b1333a6b7"
